,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
30,293148145.06875515,0.0,0.2548503904597366
31,5893698245.855708,0.0,5.35960313374236
32,3627869690.016407,0.0,2.7224414801776806
33,1821592690.1063583,0.0,3.490108093252342
34,277244092.9407102,0.0,0.27264291404647334
35,836335713.9363328,0.0,0.7120342276835518
36,268388706.7834802,0.0,0.1881133507448944
37,1697941754.5459538,0.0,2.8763284492712704
38,187042804.61527625,0.0,0.17174188440021965
39,3525777458.601378,0.0,2.134574072941582
40,103753586.50612639,0.0,0.17256282046412919
41,1348288840.2223022,0.0,2.3996288408971647
42,880844195.7388003,0.0,1.0004867127006256
43,109326813.92394447,0.0,0.12789483686592934
44,1262400781.7564955,0.0,1.7779887101663794
45,2890961899.206569,0.0,2.325603667706138
46,2109192438.133179,0.0,3.9393998007349107
47,4209232880.888023,0.0,2.0919641093678614
48,862147321.3969568,0.0,1.5064690252757431
49,930477472.963253,0.0,1.663058176845611
50,4096555641.5050936,0.0,3.180787726561375
51,409353335.2313825,0.0,0.4341795465674422
52,487601253.6539136,0.0,0.43315856729863284
53,4902428805.659434,0.0,3.689755690943832
54,3109163762.2753754,0.0,3.9389523205231094
55,4490130114.116704,0.0,3.3277495172679106
56,4478798530.56661,0.0,5.1782767096751146
57,832973175.7248499,0.0,0.9335980380381932
58,587137146.7509236,0.0,0.6146035427402371
59,520335687.2985297,0.0,0.7368324873796098
60,2440486233.9851694,0.0,1.5808309777337421
61,475600386.0480788,0.0,0.37111720314627
62,2865332930.173852,0.0,2.3068409025705017
63,4359307878.793913,0.0,2.5003016798002644
64,877883003.9366825,0.0,0.9401823419682627
65,2598005344.553183,0.0,4.463353972956943
