,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
3451,0.0,0.0,179977481.9496472,0.22309749318389846,85970353.00895248,0.2107978024497354,3738378.5106018777,0.002834048346669292,115171131.60618132,0.14476767296608295,710400000.0,0.0
3452,0.0,0.0,22556740.019933768,0.026583078359978633,463394474.46516716,0.9404577363332414,13337071.766892776,0.008151644324629044,52432718.510094546,0.05909530316960531,710400000.0,0.0
3453,0.0,0.0,59383546.98494975,0.05912400915393083,0.0,0.0,7014249.021253912,0.003923985534578327,146571144.58925846,0.14073847741782852,710400000.0,0.0
3454,1205712.7350371205,0.0006799842620048798,125550768.67668349,0.10089617143146093,5174269.8353781765,0.008261318245566725,0.0,0.0,380055776.2547412,0.29234416440241384,710400000.0,0.0
3455,0.0,0.0,459181586.81260765,0.446579146360769,1712531410.405576,3.128890392999081,14574042.227071993,0.008241617084103944,352176146.5241109,0.3508597579051773,710400000.0,0.0
3456,0.0,0.0,21755282.621542715,0.026555600232963633,41165866.7516778,0.09381203287914552,8120464.677183023,0.005278807737549572,244433316.53412843,0.2749960533982518,710400000.0,0.0
3457,0.0,0.0,60717132.66677211,0.05962173550523141,19009359.548678987,0.03616503449255168,94862555.75062731,0.04251510643100101,1034720508.4547999,0.8968766820342066,710400000.0,0.0
3458,0.0,0.0,542713289.5049914,0.44046677279114094,20893762.680307128,0.03575358813963883,56069291.53944883,0.0237548927211379,92247924.88381022,0.07923086974781726,710400000.0,0.0
3459,0.0,0.0,53932846.410640284,0.041042925857677826,63616988.669961214,0.09240617736369366,871858.4552243948,0.000392136293045297,68158896.12111866,0.050557348233422526,710400000.0,0.0
3460,0.0,0.0,39045057.87076485,0.03663792241844234,69972935.35692202,0.12389269271854854,26633401.608796883,0.012446457594842156,76626687.8729268,0.06936194157337071,710400000.0,0.0
3461,0.0,0.0,9264526.870579228,0.010150288086529076,1704285871.5821025,3.104824105037613,0.0,0.0,100837867.72836691,0.10246367500163665,710400000.0,0.0
3462,0.0,0.0,70980766.28048173,0.07842440997918451,70618529.46760754,0.14989694708192725,13125723.578615792,0.007657326844029475,35694065.26741049,0.03927177195657321,710400000.0,0.0
3463,0.0,0.0,44470534.21722054,0.034158797754012774,63675878.63170177,0.09256145228934919,81118711.32679452,0.02833800727412751,46393226.51237919,0.034501358328179695,710400000.0,0.0
3464,0.0,0.0,54839075.62798482,0.04241499338877799,575239220.0828036,0.7844161009856436,9669672.229757957,0.004277656277959995,79626307.58982961,0.05971805015031644,710400000.0,0.0
3465,0.0,0.0,112321635.16263402,0.10420680464848084,0.0,0.0,15640691.410748804,0.007771836462098864,121997362.20895448,0.11199290727418698,710400000.0,0.0
3466,0.0,0.0,19701059.379985113,0.026203321055404682,49804885.69504569,0.12355828978612271,532229.979609193,0.00041925369232582055,42969453.68544205,0.054772357462666094,710400000.0,0.0
3467,0.0,0.0,140139506.28770533,0.10478151006036923,64189933.014778614,0.09391685741708243,958713.1700587815,0.00045456339590120847,54633256.37647852,0.041083877633192746,710400000.0,0.0
3468,1323800445.7191007,0.8343576007588622,10610295.140319547,0.01028131519471268,120536604.46883488,0.2105281789140105,16195445.80008862,0.007944630974089215,26543096.268169526,0.024372395251003882,710400000.0,0.0
3469,0.0,0.0,11186544.896818215,0.010387040557671343,1776542426.3455658,2.723835228455423,4652866.813457765,0.0024118813135243977,538307258.8376452,0.44336214097666116,710400000.0,0.0
3470,624226447.3375764,0.3751830847351977,260690492.289021,0.21797072946710816,4908679.102511316,0.008425272622583012,5180321.718204087,0.002567533573287144,59591076.92876106,0.05141192645069972,710400000.0,0.0
3471,0.0,0.0,30630190.205882102,0.026555600232963633,132901240.39246707,0.21114221380571901,10810139.658366285,0.005021375911657941,29439690.022216003,0.02457085991484158,710400000.0,0.0
3472,0.0,0.0,106763310.95490701,0.104236469428238,436859096.82640886,0.7766147952350821,709212.0362519815,0.00043245223263059426,40473191.87697262,0.03974407898039224,710400000.0,0.0
